Order_ID,Order_Date,Customer_ID,Customer_Name,City,Product,Category,Brand,Quantity,Unit_Price,Discount_%,Total_Sales,Profit,Payment_Method,Shipping_Method,Order_Status
ORD00720,2026-01-23,CUST0255,Ava Sharma,Pokhara,Keyboard,Accessories,Logitech,4,27.99,15,95.17,19.9,eSewa,Express,Cancelled
ORD00721,2026-02-01,CUST0285,Liam Adhikari,Butwal,Mouse,Accessories,Logitech,2,15.9,10,28.62,6.87,Cash,Standard,Delivered
ORD00722,2026-06-08,CUST0264,Hari Adhikari,Kathmandu,Headphones,Audio,Sony,5,146.26,20,585.04,95.05,Card,Express,Delivered
ORD00723,2026-05-13,CUST0183,Mason Thapa,Pokhara,Keyboard,Accessories,Logitech,1,34.53,0,34.53,3.74,Cash,Standard,Processing
ORD00724,2026-03-28,CUST0294,Hari Sharma,Butwal,Keyboard,Accessories,Logitech,5,81.21,10,365.44,60.46,Cash,Standard,Shipped
ORD00725,2026-03-16,CUST0094,Sophia Smith,Biratnagar,Smartphone,Electronics,Samsung,3,636.09,15,1622.03,325.21,Bank Transfer,Standard,Cancelled
ORD00726,2026-04-08,CUST0254,Mason Smith,Kathmandu,Monitor,Electronics,LG,5,230.14,5,1093.16,115.67,Khalti,Standard,Cancelled
ORD00727,2026-02-07,CUST0188,Olivia Smith,Pokhara,Headphones,Audio,Sony,1,143.43,10,129.09,24.57,eSewa,Standard,Processing
ORD00728,2026-01-07,CUST0180,Noah Adhikari,Pokhara,Tablet,Electronics,Apple,4,500.67,0,2002.68,497.56,Cash,Express,Shipped
ORD00729,2026-02-27,CUST0204,Sophia KC,Biratnagar,Laptop,Electronics,Dell,4,861.14,5,3272.33,612.79,Cash,Standard,Processing
ORD00730,2026-01-27,CUST0183,Mason Thapa,Biratnagar,Keyboard,Accessories,Logitech,1,70.98,5,67.43,16.57,Khalti,Express,Shipped
ORD00731,2026-02-04,CUST0246,Aarav Adhikari,Kathmandu,Monitor,Electronics,LG,2,213.58,5,405.8,89.65,eSewa,Standard,Cancelled
ORD00732,2026-05-29,CUST0188,Liam KC,Pokhara,Headphones,Audio,Sony,3,133.6,0,400.8,86.09,eSewa,Express,Cancelled
ORD00733,2026-03-15,CUST0102,Bishal Adhikari,Kathmandu,Smartphone,Electronics,Samsung,3,636.27,20,1527.05,202.61,eSewa,Standard,Cancelled
ORD00734,2026-05-04,CUST0177,Ava KC,Lalitpur,Headphones,Audio,Sony,1,138.77,20,111.02,11.21,Cash,Express,Shipped
ORD00735,2026-02-23,CUST0234,Mia Smith,Pokhara,Tablet,Electronics,Apple,3,522.57,0,1567.71,263.32,Cash,Standard,Shipped
ORD00736,2026-02-11,CUST0294,Liam Smith,Butwal,Headphones,Audio,Sony,1,141.96,10,127.76,11.81,Bank Transfer,Standard,Cancelled
ORD00737,2026-02-25,CUST0249,Ava Adhikari,Chitwan,Keyboard,Accessories,Logitech,3,55.67,20,133.61,19.72,Bank Transfer,Express,Delivered
ORD00738,2026-02-01,CUST0147,Noah Adhikari,Kathmandu,Headphones,Audio,Sony,4,149.57,20,478.62,75.26,Card,Express,Cancelled
ORD00739,2026-05-31,CUST0035,Mia Smith,Kathmandu,Printer,Office,HP,3,177.51,10,479.28,86.19,Cash,Standard,Delivered
ORD00740,2026-03-27,CUST0170,Emma Adhikari,Chitwan,Tablet,Electronics,Apple,3,484.99,5,1382.22,279.36,Bank Transfer,Standard,Delivered
ORD00741,2026-05-25,CUST0268,Noah Thapa,Pokhara,Smartphone,Electronics,Samsung,1,668.32,15,568.07,91.49,Bank Transfer,Standard,Processing
ORD00742,2026-04-27,CUST0023,Emma Thapa,Biratnagar,Headphones,Audio,Sony,1,152.71,15,129.8,12.17,Cash,Standard,Shipped
ORD00743,2026-02-14,CUST0014,Mia Smith,Kathmandu,Monitor,Electronics,LG,2,203.83,10,366.89,63.72,Cash,Express,Cancelled
ORD00744,2026-05-02,CUST0015,Noah Thapa,Pokhara,Tablet,Electronics,Apple,5,520.0,15,2210.0,325.29,Khalti,Standard,Cancelled
ORD00745,2026-06-12,CUST0218,Aarav Smith,Kathmandu,Smartphone,Electronics,Samsung,3,683.25,0,2049.75,178.57,Card,Standard,Delivered
ORD00746,2026-05-05,CUST0066,Aarav Thapa,Lalitpur,Keyboard,Accessories,Logitech,2,43.59,0,87.18,9.09,eSewa,Standard,Delivered
ORD00747,2026-06-20,CUST0227,Mia Smith,Lalitpur,Headphones,Audio,Sony,4,151.12,15,513.81,51.18,Bank Transfer,Standard,Processing
ORD00748,2026-05-07,CUST0037,Mia Adhikari,Pokhara,Mouse,Accessories,Logitech,4,59.62,0,238.48,41.81,Cash,Express,Cancelled
ORD00749,2026-06-27,CUST0190,Aarav Sharma,Kathmandu,Smartphone,Electronics,Samsung,1,675.96,15,574.57,109.3,Cash,Express,Shipped
ORD00750,2026-03-12,CUST0003,Aarav Sharma,Butwal,Headphones,Audio,Sony,1,124.18,20,99.34,19.2,Card,Standard,Processing
ORD00751,2026-06-05,CUST0281,Sophia KC,Chitwan,Laptop,Electronics,Dell,2,870.84,10,1567.51,174.83,Khalti,Express,Cancelled
ORD00752,2026-05-03,CUST0103,Hari KC,Kathmandu,Keyboard,Accessories,Logitech,4,67.47,0,269.88,49.0,Card,Express,Processing
ORD00753,2026-04-18,CUST0063,Bishal Adhikari,Biratnagar,Monitor,Electronics,LG,2,256.3,10,461.34,63.39,Khalti,Standard,Processing
ORD00754,2026-02-18,CUST0084,Olivia Adhikari,Pokhara,Keyboard,Accessories,Logitech,5,45.72,20,182.88,25.43,eSewa,Standard,Cancelled
ORD00755,2026-04-27,CUST0266,Olivia Sharma,Butwal,Mouse,Accessories,Logitech,5,23.01,10,103.55,15.36,Cash,Standard,Cancelled
ORD00756,2026-04-06,CUST0062,Emma KC,Kathmandu,Laptop,Electronics,Dell,1,881.65,15,749.4,65.1,Cash,Express,Cancelled
ORD00757,2026-02-16,CUST0177,Aarav Thapa,Pokhara,Tablet,Electronics,Apple,4,499.84,0,1999.36,432.48,Bank Transfer,Standard,Processing
ORD00758,2026-02-16,CUST0028,Bishal Thapa,Butwal,Headphones,Audio,Sony,1,151.28,20,121.02,10.61,Card,Standard,Cancelled
ORD00759,2026-02-19,CUST0023,Mason Thapa,Biratnagar,Monitor,Electronics,LG,5,256.71,5,1219.37,220.43,Bank Transfer,Express,Processing
ORD00760,2026-04-14,CUST0210,Emma KC,Butwal,Printer,Office,HP,5,165.61,10,745.25,139.54,Bank Transfer,Standard,Delivered
ORD00761,2026-06-08,CUST0183,Sita KC,Butwal,Mouse,Accessories,Logitech,5,16.47,20,65.88,10.35,Bank Transfer,Standard,Delivered
ORD00762,2026-05-12,CUST0197,Sita Adhikari,Pokhara,Smartphone,Electronics,Samsung,2,645.42,15,1097.21,130.16,Bank Transfer,Standard,Processing
ORD00763,2026-02-20,CUST0244,Noah Thapa,Biratnagar,Mouse,Accessories,Logitech,2,42.46,0,84.92,17.91,eSewa,Express,Processing
ORD00764,2026-02-19,CUST0194,Emma Sharma,Chitwan,Printer,Office,HP,3,210.34,0,631.02,102.03,Bank Transfer,Express,Delivered
ORD00765,2026-04-14,CUST0062,Hari Sharma,Kathmandu,Mouse,Accessories,Logitech,2,48.35,15,82.19,19.25,eSewa,Standard,Delivered
ORD00766,2026-03-27,CUST0023,Sita Smith,Kathmandu,Smartphone,Electronics,Samsung,4,642.77,0,2571.08,489.16,Cash,Standard,Delivered
ORD00767,2026-04-09,CUST0233,Emma Thapa,Butwal,Laptop,Electronics,Dell,3,883.84,20,2121.22,307.7,Card,Express,Shipped
ORD00768,2026-01-28,CUST0153,Aarav Adhikari,Chitwan,Laptop,Electronics,Dell,2,871.42,5,1655.7,248.47,eSewa,Standard,Delivered
ORD00769,2026-05-17,CUST0289,Bishal Thapa,Pokhara,Laptop,Electronics,Dell,4,879.65,15,2990.81,536.69,Card,Standard,Cancelled
ORD00770,2026-01-15,CUST0212,Mia KC,Lalitpur,Keyboard,Accessories,Logitech,4,65.8,15,223.72,43.66,Bank Transfer,Express,Delivered
ORD00771,2026-02-22,CUST0017,Sita Smith,Pokhara,Headphones,Audio,Sony,5,144.21,10,648.95,95.09,Bank Transfer,Standard,Shipped
ORD00772,2026-06-12,CUST0069,Mia Thapa,Biratnagar,Smartphone,Electronics,Samsung,4,640.28,10,2305.01,527.42,Khalti,Standard,Shipped
ORD00773,2026-05-13,CUST0030,Bishal Thapa,Lalitpur,Laptop,Electronics,Dell,2,830.31,20,1328.5,221.06,Cash,Standard,Cancelled
ORD00774,2026-05-23,CUST0191,Aarav Smith,Biratnagar,Printer,Office,HP,3,179.53,20,430.87,40.21,Cash,Express,Cancelled
ORD00775,2026-05-11,CUST0003,Noah Smith,Lalitpur,Smartphone,Electronics,Samsung,2,641.79,20,1026.86,128.66,Cash,Standard,Delivered
ORD00776,2026-05-13,CUST0043,Bishal Smith,Pokhara,Printer,Office,HP,4,193.66,15,658.44,79.43,Cash,Standard,Delivered
ORD00777,2026-03-16,CUST0057,Noah Thapa,Lalitpur,Laptop,Electronics,Dell,2,859.77,20,1375.63,215.36,Card,Express,Cancelled
ORD00778,2026-01-14,CUST0287,Hari Smith,Kathmandu,Mouse,Accessories,Logitech,5,32.48,15,138.04,24.55,Bank Transfer,Standard,Processing
ORD00779,2026-02-15,CUST0222,Mia Sharma,Chitwan,Headphones,Audio,Sony,1,129.38,5,122.91,22.3,Cash,Standard,Delivered
ORD00780,2026-06-27,CUST0021,Hari Sharma,Pokhara,Laptop,Electronics,Dell,1,882.37,15,750.01,88.29,Khalti,Standard,Processing
ORD00781,2026-04-10,CUST0206,Mason Thapa,Chitwan,Monitor,Electronics,LG,3,220.23,15,561.59,59.02,Khalti,Standard,Delivered
ORD00782,2026-01-22,CUST0093,Aarav Sharma,Lalitpur,Keyboard,Accessories,Logitech,3,53.53,15,136.5,30.03,Khalti,Express,Delivered
ORD00783,2026-03-20,CUST0244,Bishal Smith,Pokhara,Smartphone,Electronics,Samsung,1,639.36,15,543.46,106.87,Cash,Standard,Shipped
ORD00784,2026-04-10,CUST0080,Hari Thapa,Lalitpur,Headphones,Audio,Sony,2,147.62,20,236.19,26.35,Cash,Express,Cancelled
ORD00785,2026-03-25,CUST0010,Hari Sharma,Chitwan,Mouse,Accessories,Logitech,2,16.23,10,29.21,6.69,Card,Express,Delivered
ORD00786,2026-03-23,CUST0069,Mia Adhikari,Butwal,Smartphone,Electronics,Samsung,4,653.27,5,2482.43,366.11,Bank Transfer,Standard,Processing
ORD00787,2026-03-05,CUST0192,Liam Sharma,Kathmandu,Mouse,Accessories,Logitech,5,20.28,20,81.12,14.61,Khalti,Express,Processing
ORD00788,2026-01-04,CUST0138,Aarav Smith,Pokhara,Monitor,Electronics,LG,2,213.77,15,363.41,39.9,Khalti,Standard,Cancelled
ORD00789,2026-03-22,CUST0140,Emma Smith,Biratnagar,Keyboard,Accessories,Logitech,4,83.79,10,301.64,47.35,Cash,Express,Cancelled
ORD00790,2026-03-28,CUST0148,Hari Smith,Chitwan,Laptop,Electronics,Dell,1,873.88,20,699.1,109.16,Cash,Express,Shipped
ORD00791,2026-03-03,CUST0164,Bishal KC,Lalitpur,Tablet,Electronics,Apple,2,521.28,15,886.18,193.15,eSewa,Express,Cancelled
ORD00792,2026-03-22,CUST0063,Noah KC,Butwal,Smartphone,Electronics,Samsung,5,643.03,10,2893.63,317.27,Card,Standard,Delivered
ORD00793,2026-05-07,CUST0144,Mason Adhikari,Butwal,Tablet,Electronics,Apple,2,487.82,0,975.64,201.86,Card,Standard,Delivered
ORD00794,2026-04-22,CUST0160,Sita Thapa,Chitwan,Keyboard,Accessories,Logitech,2,64.17,20,102.67,24.68,Cash,Standard,Delivered
ORD00795,2026-04-12,CUST0019,Mia KC,Lalitpur,Printer,Office,HP,4,169.62,10,610.63,133.48,Cash,Standard,Delivered
ORD00796,2026-04-11,CUST0186,Noah Sharma,Kathmandu,Monitor,Electronics,LG,2,237.72,5,451.67,88.06,eSewa,Standard,Processing
ORD00797,2026-04-20,CUST0169,Ava Smith,Pokhara,Printer,Office,HP,3,201.42,5,574.05,79.88,eSewa,Standard,Delivered
ORD00798,2026-06-08,CUST0217,Liam KC,Lalitpur,Laptop,Electronics,Dell,3,831.53,5,2369.86,369.94,eSewa,Express,Delivered
ORD00799,2026-06-17,CUST0049,Liam Smith,Chitwan,Smartphone,Electronics,Samsung,2,676.93,5,1286.17,122.38,Card,Express,Shipped
ORD00800,2026-04-10,CUST0066,Mason Smith,Pokhara,Printer,Office,HP,2,192.15,15,326.65,59.21,Bank Transfer,Express,Cancelled
ORD00801,2026-01-03,CUST0035,Mason Adhikari,Butwal,Printer,Office,HP,2,207.0,15,351.9,33.54,Card,Express,Processing
ORD00802,2026-06-01,CUST0098,Hari Adhikari,Biratnagar,Printer,Office,HP,4,217.08,15,738.07,95.18,eSewa,Express,Cancelled
ORD00803,2026-06-09,CUST0295,Emma Sharma,Pokhara,Mouse,Accessories,Logitech,1,37.78,10,34.0,3.13,eSewa,Express,Cancelled
ORD00804,2026-05-02,CUST0230,Mia Smith,Chitwan,Smartphone,Electronics,Samsung,3,674.88,10,1822.18,352.73,eSewa,Express,Processing
ORD00805,2026-06-21,CUST0075,Noah Smith,Chitwan,Keyboard,Accessories,Logitech,5,84.32,5,400.52,85.6,Khalti,Standard,Cancelled
ORD00806,2026-01-01,CUST0002,Bishal Thapa,Butwal,Printer,Office,HP,1,202.29,20,161.83,24.02,Card,Express,Processing
ORD00807,2026-01-02,CUST0133,Liam KC,Kathmandu,Laptop,Electronics,Dell,5,843.83,5,4008.19,923.71,Khalti,Express,Cancelled
ORD00808,2026-03-04,CUST0058,Sita KC,Biratnagar,Keyboard,Accessories,Logitech,5,36.26,5,172.23,35.57,Card,Standard,Processing
ORD00809,2026-05-28,CUST0071,Ava Thapa,Lalitpur,Mouse,Accessories,Logitech,1,23.24,10,20.92,2.85,Cash,Express,Delivered
ORD00810,2026-04-22,CUST0256,Mason Adhikari,Biratnagar,Printer,Office,HP,3,181.84,15,463.69,52.97,Card,Standard,Cancelled
ORD00811,2026-03-04,CUST0055,Bishal KC,Lalitpur,Tablet,Electronics,Apple,4,493.17,0,1972.68,291.79,Card,Standard,Delivered
ORD00812,2026-05-27,CUST0016,Bishal Thapa,Butwal,Printer,Office,HP,4,195.39,10,703.4,57.52,eSewa,Express,Cancelled
ORD00813,2026-01-02,CUST0002,Hari Adhikari,Lalitpur,Tablet,Electronics,Apple,5,521.49,5,2477.08,524.27,Bank Transfer,Express,Delivered
ORD00814,2026-05-17,CUST0035,Sita KC,Biratnagar,Tablet,Electronics,Apple,1,501.57,10,451.41,57.08,Card,Standard,Processing
ORD00815,2026-05-30,CUST0040,Mia Smith,Pokhara,Keyboard,Accessories,Logitech,4,40.33,20,129.06,15.61,Khalti,Standard,Processing
ORD00816,2026-02-12,CUST0196,Sita Thapa,Lalitpur,Monitor,Electronics,LG,5,246.04,15,1045.67,123.19,Bank Transfer,Express,Delivered
ORD00817,2026-03-29,CUST0123,Mia Thapa,Chitwan,Tablet,Electronics,Apple,4,489.16,0,1956.64,255.22,Cash,Express,Processing
ORD00818,2026-06-12,CUST0208,Mason KC,Kathmandu,Tablet,Electronics,Apple,5,488.6,20,1954.4,225.92,Cash,Standard,Delivered
ORD00819,2026-01-11,CUST0242,Emma Sharma,Biratnagar,Headphones,Audio,Sony,3,123.75,5,352.69,46.59,Cash,Standard,Shipped
ORD00820,2026-05-22,CUST0064,Mason KC,Biratnagar,Laptop,Electronics,Dell,1,838.25,20,670.6,68.15,Card,Standard,Cancelled
ORD00821,2026-03-30,CUST0222,Bishal Smith,Biratnagar,Laptop,Electronics,Dell,2,867.02,20,1387.23,317.66,Khalti,Standard,Cancelled
ORD00822,2026-01-15,CUST0140,Mia Smith,Biratnagar,Mouse,Accessories,Logitech,4,20.53,20,65.7,12.84,Khalti,Standard,Delivered
ORD00823,2026-04-25,CUST0053,Ava Thapa,Kathmandu,Printer,Office,HP,3,189.24,10,510.95,88.96,Bank Transfer,Express,Cancelled
ORD00824,2026-05-24,CUST0021,Aarav Adhikari,Lalitpur,Smartphone,Electronics,Samsung,5,645.54,5,3066.31,380.48,Card,Standard,Processing
ORD00825,2026-02-25,CUST0197,Noah Adhikari,Pokhara,Laptop,Electronics,Dell,1,832.4,5,790.78,167.46,Bank Transfer,Express,Cancelled
ORD00826,2026-02-05,CUST0272,Bishal KC,Lalitpur,Headphones,Audio,Sony,2,124.27,20,198.83,39.58,eSewa,Standard,Processing
ORD00827,2026-06-08,CUST0245,Noah Sharma,Biratnagar,Laptop,Electronics,Dell,5,834.57,20,3338.28,749.84,Card,Express,Processing
ORD00828,2026-06-11,CUST0082,Mia Smith,Biratnagar,Mouse,Accessories,Logitech,1,32.36,5,30.74,2.69,Card,Standard,Processing
ORD00829,2026-01-13,CUST0204,Bishal Smith,Biratnagar,Monitor,Electronics,LG,3,204.12,5,581.74,126.08,Bank Transfer,Standard,Delivered
ORD00830,2026-02-20,CUST0264,Aarav KC,Butwal,Laptop,Electronics,Dell,5,848.27,15,3605.15,607.7,Cash,Express,Shipped
ORD00831,2026-02-10,CUST0104,Hari Sharma,Biratnagar,Headphones,Audio,Sony,5,130.26,10,586.17,103.85,Khalti,Express,Processing
ORD00832,2026-04-21,CUST0062,Hari Sharma,Chitwan,Monitor,Electronics,LG,5,244.01,20,976.04,89.27,Cash,Standard,Shipped
ORD00833,2026-03-21,CUST0205,Hari Adhikari,Lalitpur,Mouse,Accessories,Logitech,4,22.53,5,85.61,11.88,eSewa,Standard,Processing
ORD00834,2026-01-31,CUST0007,Mia KC,Pokhara,Printer,Office,HP,1,206.04,20,164.83,18.8,Card,Standard,Cancelled
ORD00835,2026-05-30,CUST0208,Aarav Thapa,Lalitpur,Printer,Office,HP,2,188.11,5,357.41,40.32,Cash,Express,Processing
ORD00836,2026-05-28,CUST0294,Mia Sharma,Butwal,Laptop,Electronics,Dell,5,880.9,15,3743.82,528.3,Khalti,Standard,Cancelled
ORD00837,2026-06-24,CUST0133,Sophia Thapa,Biratnagar,Mouse,Accessories,Logitech,3,12.53,10,33.83,5.27,Cash,Standard,Processing
ORD00838,2026-03-07,CUST0266,Noah Adhikari,Kathmandu,Tablet,Electronics,Apple,2,523.02,15,889.13,127.08,eSewa,Standard,Cancelled
ORD00839,2026-02-05,CUST0068,Mason KC,Butwal,Laptop,Electronics,Dell,1,865.7,10,779.13,92.94,Khalti,Express,Delivered
ORD00840,2026-01-25,CUST0232,Sophia Smith,Kathmandu,Keyboard,Accessories,Logitech,2,55.06,20,88.1,13.67,Card,Express,Cancelled
ORD00841,2026-01-25,CUST0136,Noah KC,Biratnagar,Monitor,Electronics,LG,5,208.72,10,939.24,143.58,Cash,Standard,Processing
ORD00842,2026-01-14,CUST0278,Bishal Smith,Pokhara,Mouse,Accessories,Logitech,5,33.49,0,167.45,13.58,Card,Standard,Shipped
ORD00843,2026-02-25,CUST0185,Bishal Smith,Butwal,Smartphone,Electronics,Samsung,4,678.06,10,2441.02,590.71,Cash,Standard,Processing
ORD00844,2026-02-05,CUST0278,Sophia Thapa,Lalitpur,Printer,Office,HP,5,217.04,20,868.16,146.61,eSewa,Express,Shipped
ORD00845,2026-04-13,CUST0233,Hari Adhikari,Biratnagar,Smartphone,Electronics,Samsung,3,634.17,10,1712.26,419.06,Bank Transfer,Standard,Processing
ORD00846,2026-03-21,CUST0088,Sita Smith,Pokhara,Keyboard,Accessories,Logitech,5,64.04,15,272.17,45.96,Khalti,Express,Cancelled
ORD00847,2026-02-23,CUST0165,Hari KC,Chitwan,Mouse,Accessories,Logitech,2,56.29,10,101.32,23.87,Bank Transfer,Express,Shipped
ORD00848,2026-04-07,CUST0015,Hari Sharma,Kathmandu,Mouse,Accessories,Logitech,3,50.46,20,121.1,14.24,Card,Standard,Processing
ORD00849,2026-01-05,CUST0273,Mia Adhikari,Lalitpur,Keyboard,Accessories,Logitech,4,69.14,0,276.56,63.09,Khalti,Standard,Delivered
ORD00850,2026-05-27,CUST0123,Aarav Smith,Butwal,Keyboard,Accessories,Logitech,2,27.82,10,50.08,9.0,Bank Transfer,Standard,Delivered
ORD00851,2026-02-24,CUST0247,Sita Sharma,Biratnagar,Headphones,Audio,Sony,2,102.29,15,173.89,22.96,Khalti,Standard,Shipped
ORD00852,2026-04-12,CUST0168,Bishal Thapa,Chitwan,Mouse,Accessories,Logitech,5,23.4,15,99.45,13.69,Cash,Express,Shipped
ORD00853,2026-01-31,CUST0190,Mason Sharma,Kathmandu,Monitor,Electronics,LG,3,240.6,20,577.44,91.59,eSewa,Standard,Delivered
ORD00854,2026-05-17,CUST0255,Hari Smith,Biratnagar,Laptop,Electronics,Dell,2,841.69,0,1683.38,229.38,Bank Transfer,Standard,Cancelled
ORD00855,2026-05-03,CUST0123,Hari Adhikari,Lalitpur,Mouse,Accessories,Logitech,5,39.33,0,196.65,31.54,Cash,Standard,Shipped
ORD00856,2026-01-09,CUST0029,Hari KC,Chitwan,Laptop,Electronics,Dell,3,844.42,10,2279.93,558.3,eSewa,Express,Processing
ORD00857,2026-06-24,CUST0004,Hari Adhikari,Lalitpur,Laptop,Electronics,Dell,2,866.77,5,1646.86,297.78,Bank Transfer,Standard,Processing
ORD00858,2026-05-29,CUST0196,Mia KC,Lalitpur,Headphones,Audio,Sony,1,137.85,5,130.96,24.9,Khalti,Express,Delivered
ORD00859,2026-03-12,CUST0150,Ava Smith,Lalitpur,Mouse,Accessories,Logitech,3,44.05,5,125.54,24.29,Cash,Standard,Delivered
ORD00860,2026-01-14,CUST0023,Noah Thapa,Kathmandu,Monitor,Electronics,LG,1,215.88,20,172.7,25.32,Khalti,Standard,Processing
ORD00861,2026-05-09,CUST0269,Sita Sharma,Kathmandu,Smartphone,Electronics,Samsung,2,653.45,0,1306.9,118.21,Khalti,Standard,Processing
ORD00862,2026-02-17,CUST0046,Ava Thapa,Butwal,Keyboard,Accessories,Logitech,1,67.21,15,57.13,13.49,eSewa,Express,Delivered
ORD00863,2026-01-27,CUST0214,Mason Thapa,Biratnagar,Keyboard,Accessories,Logitech,4,27.46,10,98.86,17.59,eSewa,Express,Processing
ORD00864,2026-05-06,CUST0006,Emma Smith,Butwal,Monitor,Electronics,LG,1,218.52,5,207.59,50.26,Khalti,Standard,Cancelled
ORD00865,2026-04-08,CUST0041,Olivia Thapa,Pokhara,Headphones,Audio,Sony,5,103.35,0,516.75,69.27,eSewa,Express,Delivered
ORD00866,2026-06-14,CUST0011,Noah Adhikari,Kathmandu,Keyboard,Accessories,Logitech,3,73.22,15,186.71,19.35,Bank Transfer,Express,Shipped
ORD00867,2026-06-02,CUST0083,Aarav Smith,Chitwan,Monitor,Electronics,LG,4,210.57,15,715.94,142.06,Khalti,Standard,Processing
ORD00868,2026-02-23,CUST0177,Ava Sharma,Butwal,Headphones,Audio,Sony,3,153.6,10,414.72,37.3,Cash,Express,Delivered
ORD00869,2026-05-25,CUST0024,Liam KC,Pokhara,Smartphone,Electronics,Samsung,2,677.1,15,1151.07,188.65,Card,Standard,Delivered
ORD00870,2026-04-27,CUST0018,Emma Adhikari,Butwal,Mouse,Accessories,Logitech,5,7.22,20,28.88,5.64,Khalti,Standard,Processing
ORD00871,2026-01-26,CUST0161,Aarav KC,Kathmandu,Tablet,Electronics,Apple,2,502.28,20,803.65,177.82,Card,Standard,Shipped
ORD00872,2026-02-25,CUST0244,Sita Sharma,Kathmandu,Monitor,Electronics,LG,1,248.79,5,236.35,25.27,Khalti,Express,Processing
ORD00873,2026-06-23,CUST0001,Mia KC,Butwal,Monitor,Electronics,LG,5,204.4,15,868.7,212.91,Card,Standard,Processing
ORD00874,2026-01-24,CUST0276,Mia Sharma,Chitwan,Mouse,Accessories,Logitech,1,36.31,15,30.86,5.63,Card,Express,Delivered
ORD00875,2026-06-23,CUST0136,Noah KC,Lalitpur,Tablet,Electronics,Apple,4,527.2,0,2108.8,226.7,Card,Express,Processing
ORD00876,2026-05-25,CUST0118,Mia Thapa,Biratnagar,Headphones,Audio,Sony,5,109.04,20,436.16,38.26,Bank Transfer,Standard,Processing
ORD00877,2026-01-03,CUST0047,Emma Sharma,Kathmandu,Keyboard,Accessories,Logitech,3,51.2,10,138.24,20.68,Cash,Standard,Cancelled
ORD00878,2026-02-05,CUST0011,Ava Sharma,Chitwan,Smartphone,Electronics,Samsung,4,668.01,5,2538.44,494.64,Khalti,Standard,Cancelled
ORD00879,2026-02-03,CUST0284,Sophia Smith,Chitwan,Headphones,Audio,Sony,3,100.98,15,257.5,57.97,Cash,Standard,Processing
ORD00880,2026-05-28,CUST0087,Noah Adhikari,Lalitpur,Keyboard,Accessories,Logitech,3,69.63,20,167.11,27.0,Cash,Standard,Processing
ORD00881,2026-06-03,CUST0127,Hari Thapa,Lalitpur,Headphones,Audio,Sony,4,104.04,5,395.35,37.92,Bank Transfer,Standard,Delivered
ORD00882,2026-01-09,CUST0261,Sophia Sharma,Butwal,Monitor,Electronics,LG,2,206.49,20,330.38,67.19,eSewa,Express,Processing
ORD00883,2026-03-19,CUST0100,Mason KC,Kathmandu,Headphones,Audio,Sony,5,126.07,20,504.28,88.28,Cash,Express,Delivered
ORD00884,2026-01-03,CUST0134,Mia KC,Chitwan,Laptop,Electronics,Dell,3,854.47,15,2178.9,393.3,Bank Transfer,Standard,Delivered
ORD00885,2026-03-27,CUST0064,Liam Sharma,Butwal,Smartphone,Electronics,Samsung,3,646.79,15,1649.31,315.98,eSewa,Express,Processing
ORD00886,2026-04-02,CUST0140,Sophia Adhikari,Kathmandu,Keyboard,Accessories,Logitech,1,67.62,5,64.24,5.51,Cash,Express,Shipped
ORD00887,2026-06-26,CUST0007,Sita Thapa,Pokhara,Mouse,Accessories,Logitech,2,45.45,10,81.81,17.95,Khalti,Standard,Delivered
ORD00888,2026-01-11,CUST0208,Mia Adhikari,Biratnagar,Printer,Office,HP,1,183.34,10,165.01,36.03,Bank Transfer,Standard,Cancelled
ORD00889,2026-04-18,CUST0292,Hari Sharma,Chitwan,Tablet,Electronics,Apple,4,512.55,10,1845.18,350.96,eSewa,Express,Delivered
ORD00890,2026-02-10,CUST0242,Mason Smith,Kathmandu,Monitor,Electronics,LG,4,225.38,0,901.52,176.8,Bank Transfer,Express,Cancelled
ORD00891,2026-05-25,CUST0267,Olivia Thapa,Butwal,Mouse,Accessories,Logitech,4,14.3,10,51.48,5.77,Bank Transfer,Express,Delivered
ORD00892,2026-02-04,CUST0088,Liam KC,Kathmandu,Tablet,Electronics,Apple,4,498.47,5,1894.19,393.29,Cash,Express,Delivered
ORD00893,2026-05-06,CUST0197,Liam KC,Chitwan,Keyboard,Accessories,Logitech,1,58.87,15,50.04,4.5,Bank Transfer,Express,Delivered
ORD00894,2026-03-10,CUST0168,Bishal Adhikari,Butwal,Mouse,Accessories,Logitech,5,17.5,5,83.12,8.21,Card,Standard,Processing
ORD00895,2026-02-24,CUST0220,Sophia KC,Butwal,Printer,Office,HP,1,160.17,15,136.14,11.65,Cash,Express,Delivered
ORD00896,2026-06-12,CUST0042,Hari KC,Chitwan,Headphones,Audio,Sony,1,139.88,5,132.89,22.38,Card,Express,Processing
ORD00897,2026-01-22,CUST0043,Liam Smith,Biratnagar,Mouse,Accessories,Logitech,5,54.67,15,232.35,49.71,eSewa,Express,Shipped
ORD00898,2026-01-25,CUST0119,Noah Sharma,Biratnagar,Printer,Office,HP,2,173.33,10,311.99,52.85,Bank Transfer,Express,Delivered
ORD00899,2026-02-04,CUST0170,Olivia Thapa,Pokhara,Mouse,Accessories,Logitech,2,5.02,5,9.54,1.03,Bank Transfer,Express,Processing
